company_id,flight_number,scheduled_departure_date_local,scheduled_departure_station_code,scheduled_arrival_station_code,scheduled_departure_datetime_local,scheduled_arrival_datetime_local,actual_departure_datetime_local,actual_arrival_datetime_local,total_seats,fleet_type,carrier,scheduled_ground_time_minutes,actual_ground_time_minutes,minimum_turn_minutes
UA,912,10-08-2025,ORD,KEF,2025-08-10T21:10:00Z,2025-08-11T08:30:00Z,2025-08-10T21:15:00Z,2025-08-11T08:16:00Z,176,B757-200,Mainline,150,160,75
OO,5124,04-08-2025,ORD,EAU,2025-08-04T21:07:00Z,2025-08-04T22:30:00Z,2025-08-04T21:05:00Z,2025-08-04T22:35:00Z,50,CRJ-200,Express,63,75,29
OO,5607,09-08-2025,ORD,TUS,2025-08-09T09:20:00Z,2025-08-09T11:26:00Z,2025-08-09T09:32:00Z,2025-08-09T11:35:00Z,70,ERJ-175,Express,101,35,34
OO,5414,15-08-2025,ORD,MEM,2025-08-15T15:35:00Z,2025-08-15T17:34:00Z,2025-08-15T18:06:00Z,2025-08-15T20:12:00Z,50,CRJ-550,Express,-76,34,29
UA,275,15-08-2025,ORD,RAP,2025-08-15T08:45:00Z,2025-08-15T10:20:00Z,2025-08-15T08:36:00Z,2025-08-15T09:47:00Z,150,A320-200,Mainline,64,54,46
UA,2182,02-08-2025,ORD,PHL,2025-08-02T11:20:00Z,2025-08-02T14:29:00Z,2025-08-02T11:13:00Z,2025-08-02T14:14:00Z,150,A320-200,Mainline,96,59,46
UA,1361,08-08-2025,ORD,STL,2025-08-08T21:20:00Z,2025-08-08T22:45:00Z,2025-08-08T22:15:00Z,2025-08-08T23:26:00Z,166,B737-800,Mainline,180,150,114
G7,4507,02-08-2025,ORD,CHA,2025-08-02T20:14:00Z,2025-08-02T22:59:00Z,2025-08-02T20:17:00Z,2025-08-02T22:50:00Z,50,CRJ-550,Express,79,50,29
UA,1975,01-08-2025,ORD,ATL,2025-08-01T07:30:00Z,2025-08-01T10:40:00Z,2025-08-01T07:25:00Z,2025-08-01T10:36:00Z,179,B737-MAX9,Mainline,937,959,56
UA,2243,10-08-2025,ORD,RIC,2025-08-10T18:20:00Z,2025-08-10T21:30:00Z,2025-08-10T18:44:00Z,2025-08-10T22:28:00Z,150,A320-200,Mainline,75,108,46
G7,4613,08-08-2025,ORD,STL,2025-08-08T09:05:00Z,2025-08-08T10:40:00Z,2025-08-08T09:22:00Z,2025-08-08T10:36:00Z,50,CRJ-550,Express,155,190,29
UA,1006,01-08-2025,ORD,LGA,2025-08-01T18:00:00Z,2025-08-01T21:20:00Z,2025-08-01T18:11:00Z,2025-08-01T21:22:00Z,166,B737-800,Mainline,64,89,51
UA,2661,12-08-2025,ORD,LGA,2025-08-12T10:00:00Z,2025-08-12T13:18:00Z,2025-08-12T09:50:00Z,2025-08-12T13:03:00Z,166,B737-800,Mainline,63,81,51
UA,576,06-08-2025,ORD,LAX,2025-08-06T15:35:00Z,2025-08-06T18:06:00Z,2025-08-06T15:34:00Z,2025-08-06T18:32:00Z,200,A321-2NX,Mainline,72,90,62
UA,920,11-08-2025,ORD,LHR,2025-08-11T18:05:00Z,2025-08-12T08:20:00Z,2025-08-11T18:06:00Z,2025-08-12T08:16:00Z,167,B767-300,Mainline,235,215,145
UA,604,03-08-2025,ORD,BNA,2025-08-03T07:10:00Z,2025-08-03T08:54:00Z,2025-08-03T07:10:00Z,2025-08-03T08:58:00Z,150,A320-200,Mainline,1084,1076,46
YX,3668,04-08-2025,ORD,IND,2025-08-04T08:45:00Z,2025-08-04T11:04:00Z,2025-08-04T08:42:00Z,2025-08-04T10:40:00Z,76,ERJ-175,Express,50,39,39
UA,2440,01-08-2025,ORD,LAS,2025-08-01T13:02:00Z,2025-08-01T15:03:00Z,2025-08-01T13:11:00Z,2025-08-01T15:10:00Z,179,B737-MAX9,Mainline,67,56,64
UA,1413,06-08-2025,ORD,LGA,2025-08-06T08:55:00Z,2025-08-06T12:15:00Z,2025-08-06T08:49:00Z,2025-08-06T12:28:00Z,166,B737-800,Mainline,86,51,51
UA,1069,15-08-2025,ORD,DCA,2025-08-15T19:40:00Z,2025-08-15T22:42:00Z,2025-08-15T21:48:00Z,2025-08-16T00:45:00Z,126,A319-100,Mainline,-45,65,43
UA,1857,07-08-2025,ORD,MIA,2025-08-07T20:11:00Z,2025-08-07T15:14:00Z,2025-08-07T20:11:00Z,2025-08-07T21:11:00Z,166,B737-800,Mainline,75,101,51
UA,2628,06-08-2025,ORD,BNA,2025-08-06T21:30:00Z,2025-08-06T23:20:00Z,2025-08-07T00:05:00Z,2025-08-07T01:22:00Z,126,A319-100,Mainline,65,57,43
G7,4188,11-08-2025,ORD,GSO,2025-08-11T18:10:00Z,2025-08-11T21:17:00Z,2025-08-11T18:15:00Z,2025-08-11T21:29:00Z,50,CRJ-550,Express,80,72,29
UA,1485,03-08-2025,ORD,SEA,2025-08-03T13:40:00Z,2025-08-03T16:20:00Z,2025-08-03T14:05:00Z,2025-08-03T16:39:00Z,179,B737-900,Mainline,25,64,56
G7,4389,14-08-2025,ORD,CID,2025-08-14T12:50:00Z,2025-08-14T14:04:00Z,2025-08-14T14:39:00Z,2025-08-14T15:39:00Z,50,CRJ-550,Express,-98,31,29
UA,1830,06-08-2025,ORD,DSM,2025-08-06T13:12:00Z,2025-08-06T14:41:00Z,2025-08-06T13:17:00Z,2025-08-06T14:57:00Z,150,A320-200,Mainline,58,76,46
OO,5021,14-08-2025,ORD,SUX,2025-08-14T20:50:00Z,2025-08-14T22:40:00Z,2025-08-14T21:07:00Z,2025-08-14T22:56:00Z,50,CRJ-200,Express,127,112,29
UA,1082,09-08-2025,ORD,PIT,2025-08-09T14:12:00Z,2025-08-09T16:53:00Z,2025-08-09T14:16:00Z,2025-08-09T16:38:00Z,150,A320-200,Mainline,58,49,46
UA,2005,05-08-2025,ORD,TYS,2025-08-05T19:50:00Z,2025-08-05T22:35:00Z,2025-08-05T19:47:00Z,2025-08-05T22:25:00Z,166,B737-800,Mainline,85,47,51
UA,938,07-08-2025,ORD,LHR,2025-08-07T21:25:00Z,2025-08-08T11:45:00Z,2025-08-07T22:10:00Z,2025-08-08T11:58:00Z,167,B767-300,Mainline,600,541,145
G7,4416,15-08-2025,ORD,STL,2025-08-15T18:05:00Z,2025-08-15T19:31:00Z,2025-08-15T19:23:00Z,2025-08-15T20:40:00Z,50,CRJ-550,Express,60,29,29
YX,3440,06-08-2025,ORD,YYZ,2025-08-06T07:04:00Z,2025-08-06T09:58:00Z,2025-08-06T06:51:00Z,2025-08-06T09:42:00Z,76,ERJ-175,Express,539,550,42
OO,5526,11-08-2025,ORD,ATW,2025-08-11T18:05:00Z,2025-08-11T19:18:00Z,2025-08-11T18:02:00Z,2025-08-11T19:31:00Z,50,CRJ-200,Express,55,47,29
OO,5121,11-08-2025,ORD,FOD,2025-08-11T07:45:00Z,2025-08-11T09:20:00Z,2025-08-11T07:32:00Z,2025-08-11T08:49:00Z,50,CRJ-200,Express,85,88,29
G7,4554,01-08-2025,ORD,GRB,2025-08-01T14:00:00Z,2025-08-01T15:11:00Z,2025-08-01T13:59:00Z,2025-08-01T15:07:00Z,50,CRJ-550,Express,71,77,29
UA,1082,03-08-2025,ORD,PIT,2025-08-03T14:12:00Z,2025-08-03T16:53:00Z,2025-08-03T14:22:00Z,2025-08-03T17:05:00Z,150,A320-200,Mainline,58,74,46
OO,5472,10-08-2025,ORD,MDT,2025-08-10T07:15:00Z,2025-08-10T10:14:00Z,2025-08-10T07:13:00Z,2025-08-10T10:14:00Z,50,CRJ-550,Express,72,77,29
OO,5051,15-08-2025,ORD,LAF,2025-08-15T21:15:00Z,2025-08-15T23:13:00Z,2025-08-15T21:13:00Z,2025-08-15T23:11:00Z,50,CRJ-200,Express,72,39,29
OO,5810,14-08-2025,ORD,PIA,2025-08-14T20:20:00Z,2025-08-14T21:32:00Z,2025-08-14T20:23:00Z,2025-08-14T21:35:00Z,50,CRJ-200,Express,100,86,29
OO,5624,01-08-2025,ORD,LEX,2025-08-01T17:50:00Z,2025-08-01T20:21:00Z,2025-08-01T17:57:00Z,2025-08-01T20:34:00Z,76,ERJ-175,Express,65,74,34
UA,721,15-08-2025,ORD,BOS,2025-08-15T09:15:00Z,2025-08-15T12:50:00Z,2025-08-15T09:14:00Z,2025-08-15T12:41:00Z,179,B737-MAX9,Mainline,80,87,56
UA,2862,12-08-2025,ORD,IAD,2025-08-12T10:50:00Z,2025-08-12T13:49:00Z,2025-08-12T10:43:00Z,2025-08-12T13:32:00Z,179,B737-MAX9,Mainline,67,71,56
UA,2414,02-08-2025,ORD,BNA,2025-08-02T10:43:00Z,2025-08-02T12:28:00Z,2025-08-02T12:07:00Z,2025-08-02T13:32:00Z,126,B737-700,Mainline,73,52,43
OO,5847,05-08-2025,ORD,DSM,2025-08-05T16:20:00Z,2025-08-05T17:49:00Z,2025-08-05T16:19:00Z,2025-08-05T17:46:00Z,76,ERJ-175,Express,90,77,34
UA,307,11-08-2025,ORD,COS,2025-08-11T09:15:00Z,2025-08-11T11:08:00Z,2025-08-11T09:06:00Z,2025-08-11T11:07:00Z,126,B737-700,Mainline,65,68,43
OO,4645,10-08-2025,ORD,FWA,2025-08-10T11:05:00Z,2025-08-10T13:17:00Z,2025-08-10T11:01:00Z,2025-08-10T12:58:00Z,50,CRJ-200,Express,285,35,29
UA,1398,07-08-2025,ORD,ATL,2025-08-07T18:20:00Z,2025-08-07T21:29:00Z,2025-08-07T18:26:00Z,2025-08-07T21:54:00Z,166,B737-800,Mainline,75,70,51
UA,1811,14-08-2025,ORD,MSP,2025-08-14T12:45:00Z,2025-08-14T14:28:00Z,2025-08-14T12:43:00Z,2025-08-14T14:06:00Z,166,B737-MAX8,Mainline,81,100,60
UA,2677,08-08-2025,ORD,IAD,2025-08-08T17:56:00Z,2025-08-08T20:55:00Z,2025-08-08T17:55:00Z,2025-08-08T20:45:00Z,176,B757-200,Mainline,246,262,122
UA,938,09-08-2025,ORD,LHR,2025-08-09T21:25:00Z,2025-08-10T11:45:00Z,2025-08-09T21:19:00Z,2025-08-10T11:44:00Z,167,B767-300,Mainline,245,250,145
UA,1778,12-08-2025,ORD,OMA,2025-08-12T08:45:00Z,2025-08-12T10:26:00Z,2025-08-12T08:52:00Z,2025-08-12T10:22:00Z,166,B737-800,Mainline,173,201,57
YX,3468,12-08-2025,ORD,BGR,2025-08-12T11:50:00Z,2025-08-12T15:39:00Z,2025-08-12T11:41:00Z,2025-08-12T15:08:00Z,76,ERJ-175,Express,47,55,34
UA,660,04-08-2025,ORD,SAN,2025-08-04T09:05:00Z,2025-08-04T11:33:00Z,2025-08-04T08:58:00Z,2025-08-04T11:14:00Z,200,A321-2NX,Mainline,87,88,62
UA,972,10-08-2025,ORD,BRU,2025-08-10T17:50:00Z,2025-08-11T08:50:00Z,2025-08-10T18:52:00Z,2025-08-11T09:42:00Z,318,B787-10,Mainline,410,470,155
UA,490,08-08-2025,ORD,SAT,2025-08-08T08:45:00Z,2025-08-08T11:45:00Z,2025-08-08T08:40:00Z,2025-08-08T11:11:00Z,126,B737-700,Mainline,68,65,43
OO,5314,11-08-2025,ORD,LNK,2025-08-11T19:40:00Z,2025-08-11T21:36:00Z,2025-08-11T19:45:00Z,2025-08-11T21:39:00Z,50,CRJ-550,Express,49,47,29
UA,2487,01-08-2025,ORD,PHL,2025-08-01T21:23:00Z,2025-08-02T00:30:00Z,2025-08-01T21:48:00Z,2025-08-02T00:44:00Z,179,B737-MAX9,Mainline,63,67,56
UA,752,01-08-2025,ORD,DCA,2025-08-01T12:50:00Z,2025-08-01T15:48:00Z,2025-08-01T12:55:00Z,2025-08-01T15:41:00Z,126,A319-100,Mainline,65,44,43
YX,3690,07-08-2025,ORD,IND,2025-08-07T15:40:00Z,2025-08-07T17:53:00Z,2025-08-07T15:36:00Z,2025-08-07T18:03:00Z,76,ERJ-175,Express,57,77,34
OO,5470,04-08-2025,ORD,GEG,2025-08-04T08:40:00Z,2025-08-04T10:56:00Z,2025-08-04T08:40:00Z,2025-08-04T10:28:00Z,76,ERJ-175,Express,38,59,34
UA,2343,07-08-2025,ORD,IND,2025-08-07T14:21:00Z,2025-08-07T16:32:00Z,2025-08-07T14:27:00Z,2025-08-07T16:47:00Z,179,B737-900,Mainline,75,76,56
UA,2137,08-08-2025,ORD,SLC,2025-08-08T09:02:00Z,2025-08-08T11:40:00Z,2025-08-08T09:05:00Z,2025-08-08T11:39:00Z,150,A320-200,Mainline,74,96,46
UA,563,09-08-2025,ORD,EWR,2025-08-09T07:10:00Z,2025-08-09T10:28:00Z,2025-08-09T07:07:00Z,2025-08-09T10:25:00Z,200,A321-2NX,Mainline,592,602,62
UA,767,08-08-2025,ORD,DEN,2025-08-08T21:32:00Z,2025-08-08T23:22:00Z,2025-08-08T21:25:00Z,2025-08-08T23:14:00Z,200,A321-2NX,Mainline,72,70,62
UA,1842,12-08-2025,ORD,SAN,2025-08-12T20:20:00Z,2025-08-12T22:44:00Z,2025-08-12T23:22:00Z,2025-08-13T01:28:00Z,200,A321-2NX,Mainline,116,55,62
UA,980,14-08-2025,ORD,DUB,2025-08-14T20:15:00Z,2025-08-15T09:45:00Z,2025-08-14T20:18:00Z,2025-08-15T09:40:00Z,243,B787-8,Mainline,135,165,150
UA,1857,08-08-2025,ORD,MIA,2025-08-08T10:54:00Z,2025-08-08T15:14:00Z,2025-08-08T10:51:00Z,2025-08-08T14:59:00Z,166,B737-800,Mainline,85,97,51
UA,2666,13-08-2025,ORD,DEN,2025-08-13T05:00:00Z,2025-08-13T06:43:00Z,2025-08-13T04:54:00Z,2025-08-13T06:10:00Z,200,A321-2NX,Mainline,447,380,62
OO,6004,15-08-2025,ORD,SUN,2025-08-15T19:35:00Z,2025-08-15T22:36:00Z,2025-08-15T19:52:00Z,2025-08-15T22:46:00Z,70,ERJ-175,Express,40,30,34
UA,786,07-08-2025,ORD,BTV,2025-08-07T11:17:00Z,2025-08-07T14:33:00Z,2025-08-07T11:15:00Z,2025-08-07T14:24:00Z,150,A320-200,Mainline,93,101,46
UA,972,05-08-2025,ORD,BRU,2025-08-05T17:55:00Z,2025-08-06T09:00:00Z,2025-08-05T18:03:00Z,2025-08-06T09:00:00Z,318,B787-10,Mainline,670,661,155
UA,2154,12-08-2025,ORD,ROC,2025-08-12T18:25:00Z,2025-08-12T21:13:00Z,2025-08-12T19:10:00Z,2025-08-12T22:32:00Z,179,B737-900,Mainline,115,108,56
OO,5344,05-08-2025,ORD,MBS,2025-08-05T11:05:00Z,2025-08-05T13:22:00Z,2025-08-05T10:55:00Z,2025-08-05T13:06:00Z,50,CRJ-200,Express,208,179,29
UA,1270,03-08-2025,ORD,PUJ,2025-08-03T09:23:00Z,2025-08-03T15:05:00Z,2025-08-03T09:22:00Z,2025-08-03T15:04:00Z,179,B737-900,Mainline,87,97,70
OO,5526,15-08-2025,ORD,ATW,2025-08-15T18:05:00Z,2025-08-15T19:18:00Z,2025-08-15T18:11:00Z,2025-08-15T19:32:00Z,50,CRJ-200,Express,107,48,29
OO,5280,12-08-2025,ORD,DSM,2025-08-12T21:29:00Z,2025-08-12T23:00:00Z,2025-08-12T23:25:00Z,2025-08-13T00:42:00Z,76,ERJ-175,Express,279,139,34
OO,5538,06-08-2025,ORD,HSV,2025-08-06T18:25:00Z,2025-08-06T20:14:00Z,2025-08-06T19:00:00Z,2025-08-06T20:39:00Z,50,CRJ-550,Express,76,102,29
G7,4395,09-08-2025,ORD,TVC,2025-08-09T18:15:00Z,2025-08-09T20:38:00Z,2025-08-09T18:22:00Z,2025-08-09T20:46:00Z,50,CRJ-550,Express,85,33,29
G7,4476,13-08-2025,ORD,CAE,2025-08-13T13:55:00Z,2025-08-13T17:00:00Z,2025-08-13T14:00:00Z,2025-08-13T17:56:00Z,50,CRJ-550,Express,49,44,29
OO,5215,06-08-2025,ORD,LNK,2025-08-06T09:06:00Z,2025-08-06T11:05:00Z,2025-08-06T09:02:00Z,2025-08-06T11:09:00Z,50,CRJ-200,Express,1066,598,29
UA,2672,06-08-2025,ORD,PNS,2025-08-06T10:39:00Z,2025-08-06T13:06:00Z,2025-08-06T10:33:00Z,2025-08-06T12:54:00Z,126,A319-100,Mainline,74,80,43
OO,5382,08-08-2025,ORD,FWA,2025-08-08T15:35:00Z,2025-08-08T17:47:00Z,2025-08-08T15:34:00Z,2025-08-08T17:39:00Z,50,CRJ-200,Express,40,56,29
OO,5289,14-08-2025,ORD,CRW,2025-08-14T10:35:00Z,2025-08-14T13:16:00Z,2025-08-14T10:32:00Z,2025-08-14T13:23:00Z,50,CRJ-550,Express,69,58,29
G7,4188,01-08-2025,ORD,GSO,2025-08-01T18:10:00Z,2025-08-01T21:17:00Z,2025-08-01T20:51:00Z,2025-08-01T23:57:00Z,50,CRJ-550,Express,80,29,29
OO,5843,12-08-2025,ORD,ECP,2025-08-12T10:50:00Z,2025-08-12T13:23:00Z,2025-08-12T10:42:00Z,2025-08-12T13:10:00Z,76,ERJ-175,Express,195,159,34
UA,1657,03-08-2025,ORD,LGA,2025-08-03T07:00:00Z,2025-08-03T10:18:00Z,2025-08-03T06:59:00Z,2025-08-03T10:03:00Z,166,B737-800,Mainline,68,85,57
UA,1785,05-08-2025,ORD,EWR,2025-08-05T16:46:00Z,2025-08-05T20:20:00Z,2025-08-05T16:45:00Z,2025-08-05T20:14:00Z,179,B737-MAX9,Mainline,111,113,56
UA,2417,08-08-2025,ORD,SAN,2025-08-08T16:13:00Z,2025-08-08T18:35:00Z,2025-08-08T16:12:00Z,2025-08-08T18:23:00Z,179,B737-900,Mainline,81,80,56
UA,1660,09-08-2025,ORD,SFO,2025-08-09T16:50:00Z,2025-08-09T19:36:00Z,2025-08-09T18:35:00Z,2025-08-09T21:13:00Z,234,B757-300,Mainline,118,96,66
UA,1775,14-08-2025,ORD,FLL,2025-08-14T10:45:00Z,2025-08-14T15:03:00Z,2025-08-14T10:42:00Z,2025-08-14T15:12:00Z,179,B737-MAX9,Mainline,75,84,56
G7,4482,10-08-2025,ORD,TUL,2025-08-10T15:35:00Z,2025-08-10T17:35:00Z,2025-08-10T16:56:00Z,2025-08-10T19:14:00Z,50,CRJ-550,Express,40,30,29
UA,758,11-08-2025,ORD,EWR,2025-08-11T10:35:00Z,2025-08-11T13:52:00Z,2025-08-11T10:43:00Z,2025-08-11T14:02:00Z,179,B737-900,Mainline,297,239,64
UA,2090,11-08-2025,ORD,MIA,2025-08-11T07:01:00Z,2025-08-11T11:18:00Z,2025-08-11T07:09:00Z,2025-08-11T11:23:00Z,179,B737-900,Mainline,1292,1302,56
UA,1693,03-08-2025,ORD,DCA,2025-08-03T13:55:00Z,2025-08-03T17:01:00Z,2025-08-03T13:50:00Z,2025-08-03T16:54:00Z,150,A320-200,Mainline,57,40,46
OO,5555,12-08-2025,ORD,MKE,2025-08-12T18:10:00Z,2025-08-12T19:10:00Z,2025-08-12T21:42:00Z,2025-08-12T22:58:00Z,50,CRJ-200,Express,637,777,29
UA,1823,04-08-2025,ORD,IAH,2025-08-04T07:10:00Z,2025-08-04T10:04:00Z,2025-08-04T07:19:00Z,2025-08-04T10:14:00Z,200,A321-2NX,Mainline,105,119,68
OO,5977,14-08-2025,ORD,ICT,2025-08-14T12:45:00Z,2025-08-14T14:48:00Z,2025-08-14T12:44:00Z,2025-08-14T14:38:00Z,76,ERJ-175,Express,93,105,34
UA,1905,03-08-2025,ORD,PIT,2025-08-03T18:10:00Z,2025-08-03T20:51:00Z,2025-08-03T18:16:00Z,2025-08-03T20:39:00Z,150,A320-200,Mainline,65,75,46
UA,1842,03-08-2025,ORD,SAN,2025-08-03T20:20:00Z,2025-08-03T22:44:00Z,2025-08-03T20:39:00Z,2025-08-03T22:51:00Z,200,A321-2NX,Mainline,85,56,62
UA,909,07-08-2025,ORD,AMS,2025-08-07T18:15:00Z,2025-08-08T09:20:00Z,2025-08-07T18:15:00Z,2025-08-08T09:04:00Z,243,B787-8,Mainline,255,207,150
UA,2865,12-08-2025,ORD,LGA,2025-08-12T18:30:00Z,2025-08-12T21:54:00Z,2025-08-12T19:01:00Z,2025-08-12T22:59:00Z,166,B737-800,Mainline,86,73,51
OO,5915,09-08-2025,ORD,LNK,2025-08-09T16:50:00Z,2025-08-09T18:45:00Z,2025-08-09T16:47:00Z,2025-08-09T18:59:00Z,50,CRJ-200,Express,45,53,29
OO,4780,05-08-2025,ORD,CAK,2025-08-05T11:00:00Z,2025-08-05T13:34:00Z,2025-08-05T10:54:00Z,2025-08-05T13:18:00Z,50,CRJ-550,Express,70,70,29
UA,2011,06-08-2025,ORD,YVR,2025-08-06T08:48:00Z,2025-08-06T11:33:00Z,2025-08-06T08:44:00Z,2025-08-06T11:16:00Z,150,A320-200,Mainline,67,85,60
OO,5843,04-08-2025,ORD,ECP,2025-08-04T10:50:00Z,2025-08-04T13:23:00Z,2025-08-04T10:44:00Z,2025-08-04T13:09:00Z,76,ERJ-175,Express,89,92,34
UA,2417,03-08-2025,ORD,SAN,2025-08-03T16:13:00Z,2025-08-03T18:35:00Z,2025-08-03T16:13:00Z,2025-08-03T18:21:00Z,179,B737-900,Mainline,81,84,56
UA,2616,03-08-2025,ORD,PDX,2025-08-03T12:46:00Z,2025-08-03T15:14:00Z,2025-08-03T12:43:00Z,2025-08-03T14:48:00Z,166,B737-800,Mainline,75,65,51
UA,2862,02-08-2025,ORD,IAD,2025-08-02T10:50:00Z,2025-08-02T13:49:00Z,2025-08-02T10:45:00Z,2025-08-02T13:39:00Z,179,B737-900,Mainline,66,66,56
UA,2337,10-08-2025,ORD,IAD,2025-08-10T13:05:00Z,2025-08-10T16:10:00Z,2025-08-10T13:06:00Z,2025-08-10T16:16:00Z,179,B737-MAX9,Mainline,87,76,56
OO,5470,06-08-2025,ORD,GEG,2025-08-06T08:40:00Z,2025-08-06T10:56:00Z,2025-08-06T08:35:00Z,2025-08-06T10:49:00Z,76,ERJ-175,Express,43,39,34
UA,1205,08-08-2025,ORD,EWR,2025-08-08T11:46:00Z,2025-08-08T15:12:00Z,2025-08-08T11:36:00Z,2025-08-08T14:43:00Z,179,B737-900,Mainline,67,68,56
UA,1502,06-08-2025,ORD,RDU,2025-08-06T14:08:00Z,2025-08-06T17:16:00Z,2025-08-06T14:03:00Z,2025-08-06T17:15:00Z,179,B737-MAX9,Mainline,62,70,56
YX,3542,09-08-2025,ORD,YUL,2025-08-09T17:58:00Z,2025-08-09T21:29:00Z,2025-08-09T18:02:00Z,2025-08-09T21:14:00Z,76,ERJ-175,Express,49,75,42
OO,5977,06-08-2025,ORD,ICT,2025-08-06T12:45:00Z,2025-08-06T14:48:00Z,2025-08-06T13:26:00Z,2025-08-06T15:18:00Z,76,ERJ-175,Express,-28,32,34
UA,411,07-08-2025,ORD,DTW,2025-08-07T10:45:00Z,2025-08-07T13:14:00Z,2025-08-07T10:43:00Z,2025-08-07T13:02:00Z,126,B737-700,Mainline,76,85,43
UA,1658,15-08-2025,ORD,EWR,2025-08-15T06:00:00Z,2025-08-15T09:13:00Z,2025-08-15T05:53:00Z,2025-08-15T09:04:00Z,179,B737-900,Mainline,414,402,56
UA,938,02-08-2025,ORD,LHR,2025-08-02T21:25:00Z,2025-08-03T11:45:00Z,2025-08-02T22:28:00Z,2025-08-03T12:10:00Z,167,B767-300,Mainline,245,334,145
UA,2302,02-08-2025,ORD,BWI,2025-08-02T07:00:00Z,2025-08-02T10:03:00Z,2025-08-02T06:59:00Z,2025-08-02T09:58:00Z,150,A320-200,Mainline,725,682,46
UA,1414,05-08-2025,ORD,BOI,2025-08-05T08:45:00Z,2025-08-05T11:43:00Z,2025-08-05T08:36:00Z,2025-08-05T11:15:00Z,150,A320-200,Mainline,958,958,46
UA,1857,12-08-2025,ORD,MIA,2025-08-12T10:54:00Z,2025-08-12T15:14:00Z,2025-08-12T10:57:00Z,2025-08-12T15:00:00Z,166,B737-800,Mainline,59,46,60
G7,4406,06-08-2025,ORD,TVC,2025-08-06T09:25:00Z,2025-08-06T11:54:00Z,2025-08-06T09:16:00Z,2025-08-06T11:45:00Z,50,CRJ-550,Express,88,83,29
UA,265,13-08-2025,ORD,YYZ,2025-08-13T17:55:00Z,2025-08-13T20:44:00Z,2025-08-13T17:51:00Z,2025-08-13T20:28:00Z,126,A319-100,Mainline,68,87,52
OO,5836,03-08-2025,ORD,TYS,2025-08-03T10:35:00Z,2025-08-03T13:21:00Z,2025-08-03T10:28:00Z,2025-08-03T13:15:00Z,50,CRJ-550,Express,41,29,29
OO,4778,10-08-2025,ORD,FAR,2025-08-10T08:45:00Z,2025-08-10T10:57:00Z,2025-08-10T08:41:00Z,2025-08-10T11:35:00Z,50,CRJ-200,Express,70,42,29
UA,758,14-08-2025,ORD,EWR,2025-08-14T10:35:00Z,2025-08-14T13:52:00Z,2025-08-14T10:34:00Z,2025-08-14T13:32:00Z,179,B737-900,Mainline,73,88,56
G7,4476,14-08-2025,ORD,CAE,2025-08-14T13:55:00Z,2025-08-14T17:00:00Z,2025-08-14T13:53:00Z,2025-08-14T17:10:00Z,50,CRJ-550,Express,133,154,29
YX,3655,11-08-2025,ORD,PIT,2025-08-11T12:50:00Z,2025-08-11T15:28:00Z,2025-08-11T12:48:00Z,2025-08-11T15:15:00Z,76,ERJ-175,Express,45,45,34
G7,4468,13-08-2025,ORD,LEX,2025-08-13T21:20:00Z,2025-08-13T23:50:00Z,2025-08-13T21:20:00Z,2025-08-13T23:33:00Z,50,CRJ-550,Express,55,59,29
UA,2497,10-08-2025,ORD,DTW,2025-08-10T19:35:00Z,2025-08-10T22:05:00Z,2025-08-10T20:20:00Z,2025-08-10T22:59:00Z,126,A319-100,Mainline,145,167,51
OO,4645,09-08-2025,ORD,FWA,2025-08-09T11:05:00Z,2025-08-09T13:17:00Z,2025-08-09T11:19:00Z,2025-08-09T13:14:00Z,50,CRJ-200,Express,106,122,29
G7,4451,09-08-2025,ORD,DTW,2025-08-09T08:05:00Z,2025-08-09T10:35:00Z,2025-08-09T07:55:00Z,2025-08-09T10:12:00Z,50,CRJ-550,Express,88,116,29
UA,1377,02-08-2025,ORD,MYR,2025-08-02T11:20:00Z,2025-08-02T14:35:00Z,2025-08-02T11:17:00Z,2025-08-02T15:10:00Z,150,A320-200,Mainline,160,169,46
G7,4518,12-08-2025,ORD,STL,2025-08-12T16:47:00Z,2025-08-12T18:07:00Z,2025-08-13T09:44:00Z,2025-08-13T10:48:00Z,50,CRJ-550,Express,118,875,29
G7,4458,05-08-2025,ORD,LIT,2025-08-05T12:45:00Z,2025-08-05T14:38:00Z,2025-08-05T12:42:00Z,2025-08-05T14:29:00Z,50,CRJ-550,Express,40,55,29
OO,4791,10-08-2025,ORD,SBN,2025-08-10T10:35:00Z,2025-08-10T12:33:00Z,2025-08-10T10:34:00Z,2025-08-10T12:12:00Z,50,CRJ-550,Express,56,97,29
OO,5668,10-08-2025,ORD,MKE,2025-08-10T14:09:00Z,2025-08-10T15:10:00Z,2025-08-10T17:02:00Z,2025-08-10T18:06:00Z,50,CRJ-550,Express,40,49,29
UA,2627,09-08-2025,ORD,MSP,2025-08-09T21:50:00Z,2025-08-09T23:28:00Z,2025-08-09T23:14:00Z,2025-08-10T00:40:00Z,179,B737-900,Mainline,85,100,56
OO,5469,15-08-2025,ORD,SDF,2025-08-15T07:25:00Z,2025-08-15T09:57:00Z,2025-08-15T08:08:00Z,2025-08-15T10:23:00Z,50,CRJ-550,Express,-25,29,29
OO,4809,05-08-2025,ORD,ICT,2025-08-05T09:03:00Z,2025-08-05T11:21:00Z,2025-08-05T08:53:00Z,2025-08-05T10:47:00Z,76,ERJ-175,Express,72,63,34
